[5.67939233e+04 6.18897816e+04 2.30000000e+01 0.00000000e+00
 1.30000000e+01 7.00000000e+00 2.14637826e+05 1.10000000e+01
 8.09265055e+04],[0.]
[1.22858843e+05 0.00000000e+00 6.90000000e+01 4.00000000e+00
 4.00000000e+00 8.00000000e+00 1.47080333e+05 1.10000000e+01
 3.17695363e+05],[0.]
[4.77854278e+04 6.03841392e+04 2.50000000e+01 1.00000000e+00
 8.00000000e+00 1.00000000e+00 9.64412621e+05 5.00000000e+00
 3.36362293e+05],[0.]
[7.43249469e+04 1.91555177e+04 2.90000000e+01 3.00000000e+00
 1.20000000e+01 7.00000000e+00 1.25184236e+05 1.80000000e+01
 2.38873438e+05],[0.]
[4.41461637e+04 7.37488872e+04 5.90000000e+01 2.00000000e+00
 5.00000000e+00 7.00000000e+00 2.25231501e+05 4.00000000e+00
 1.84567156e+05],[1.]
[2.84233300e+04 6.54137007e+04 6.00000000e+01 3.00000000e+00
 6.00000000e+00 6.00000000e+00 2.97159930e+05 7.00000000e+00
 1.08512509e+05],[0.]
[1.03745066e+05 0.00000000e+00 3.00000000e+01 4.00000000e+00
 6.00000000e+00 6.00000000e+00 3.04359173e+05 1.30000000e+01
 4.47186143e+05],[0.]
[8.66189358e+04 0.00000000e+00 4.20000000e+01 1.00000000e+00
 2.00000000e+00 7.00000000e+00 1.89438445e+05 2.50000000e+01
 3.14895328e+05],[1.]
[8.01532979e+04 0.00000000e+00 7.00000000e+01 0.00000000e+00
 7.00000000e+00 0.00000000e+00 6.02764294e+05 1.10000000e+01
 4.40918357e+05],[0.]
[8.52904658e+04 0.00000000e+00 6.80000000e+01 0.00000000e+00
 8.00000000e+00 0.00000000e+00 6.83285168e+05 9.00000000e+00
 2.96219173e+05],[0.]
[7.78340368e+04 0.00000000e+00 3.90000000e+01 2.00000000e+00
 6.00000000e+00 4.00000000e+00 6.45400018e+05 1.90000000e+01
 4.39847333e+04],[0.]
[3.73278373e+04 4.22993198e+04 2.20000000e+01 0.00000000e+00
 1.40000000e+01 4.00000000e+00 3.99490596e+05 5.00000000e+00
 4.30933825e+05],[0.]
[6.90936733e+04 2.09253459e+04 6.50000000e+01 1.00000000e+00
 1.70000000e+01 8.00000000e+00 1.25277733e+05 1.20000000e+01
 3.13969511e+05],[0.]
[6.59076969e+04 4.66093809e+04 4.40000000e+01 0.00000000e+00
 1.20000000e+01 2.00000000e+00 9.14814295e+05 2.50000000e+01
 4.18209491e+05],[1.]
[2.38834950e+04 4.55724412e+04 3.60000000e+01 1.00000000e+00
 1.50000000e+01 2.00000000e+00 6.70354626e+05 2.30000000e+01
 2.72535383e+04],[0.]
[1.08841646e+05 0.00000000e+00 7.10000000e+01 3.00000000e+00
 1.70000000e+01 4.00000000e+00 6.51227750e+05 2.70000000e+01
 4.41598364e+05],[0.]
[9.00246016e+04 0.00000000e+00 5.40000000e+01 0.00000000e+00
 7.00000000e+00 1.00000000e+00 9.96986513e+05 1.30000000e+01
 3.15350257e+05],[1.]
[4.99179573e+04 2.91004760e+04 8.00000000e+01 1.00000000e+00
 1.30000000e+01 2.00000000e+00 4.08166434e+05 2.40000000e+01
 3.31015229e+05],[0.]
[9.68616535e+04 0.00000000e+00 4.20000000e+01 0.00000000e+00
 8.00000000e+00 7.00000000e+00 1.85109941e+05 1.60000000e+01
 2.02271854e+04],[1.]
[3.77683229e+04 7.82799655e+04 7.40000000e+01 3.00000000e+00
 6.00000000e+00 2.00000000e+00 5.32544590e+05 2.50000000e+01
 4.61023457e+05],[0.]
[3.31870833e+04 8.26667355e+04 4.80000000e+01 1.00000000e+00
 1.40000000e+01 3.00000000e+00 7.53725932e+05 1.10000000e+01
 1.29821224e+05],[1.]
[1.37999992e+05 0.00000000e+00 6.20000000e+01 3.00000000e+00
 7.00000000e+00 3.00000000e+00 5.48834625e+05 7.00000000e+00
 4.52378178e+05],[0.]
[9.73181724e+04 0.00000000e+00 3.20000000e+01 1.00000000e+00
 7.00000000e+00 7.00000000e+00 2.01517741e+05 2.20000000e+01
 1.88380901e+05],[0.]
[6.08153989e+04 7.47871226e+04 3.10000000e+01 2.00000000e+00
 1.80000000e+01 8.00000000e+00 1.20922788e+05 2.90000000e+01
 9.67877198e+04],[0.]
[1.09732658e+05 0.00000000e+00 4.50000000e+01 2.00000000e+00
 1.00000000e+01 4.00000000e+00 4.44435527e+05 1.60000000e+01
 1.81823882e+05],[1.]
[5.54304463e+04 8.40960449e+04 4.20000000e+01 1.00000000e+00
 5.00000000e+00 5.00000000e+00 3.64375895e+05 5.00000000e+00
 4.35954197e+05],[1.]
[1.48576328e+05 0.00000000e+00 3.90000000e+01 4.00000000e+00
 1.90000000e+01 3.00000000e+00 8.36427787e+05 2.20000000e+01
 3.39404441e+04],[0.]
[8.32694221e+04 0.00000000e+00 5.40000000e+01 0.00000000e+00
 5.00000000e+00 2.00000000e+00 4.28816127e+05 2.80000000e+01
 5.14069197e+04],[1.]
[2.11745407e+04 7.19841125e+04 6.60000000e+01 0.00000000e+00
 7.00000000e+00 8.00000000e+00 1.06115330e+05 6.00000000e+00
 3.20870296e+05],[0.]
[1.10633203e+05 0.00000000e+00 5.20000000e+01 1.00000000e+00
 1.40000000e+01 1.00000000e+00 8.82557998e+05 2.70000000e+01
 3.17752038e+05],[1.]
[7.57514628e+04 0.00000000e+00 6.10000000e+01 1.00000000e+00
 0.00000000e+00 5.00000000e+00 5.74184021e+05 1.50000000e+01
 1.63292341e+05],[0.]
[8.54128508e+04 0.00000000e+00 5.70000000e+01 2.00000000e+00
 1.10000000e+01 6.00000000e+00 2.09868689e+05 2.70000000e+01
 4.85127553e+05],[1.]
[1.31680563e+05 0.00000000e+00 5.50000000e+01 3.00000000e+00
 8.00000000e+00 5.00000000e+00 2.26370965e+05 3.00000000e+01
 3.44212841e+05],[1.]
[5.42103766e+04 1.25118578e+04 8.00000000e+01 2.00000000e+00
 1.10000000e+01 7.00000000e+00 2.22837559e+05 1.30000000e+01
 3.36671970e+05],[0.]
[3.75764457e+04 2.41928667e+04 7.30000000e+01 2.00000000e+00
 0.00000000e+00 4.00000000e+00 7.39889448e+05 7.00000000e+00
 3.43482034e+05],[0.]
[7.97543822e+04 0.00000000e+00 6.20000000e+01 1.00000000e+00
 7.00000000e+00 6.00000000e+00 1.55445954e+05 5.00000000e+00
 4.19076920e+05],[0.]
[1.29550888e+05 0.00000000e+00 4.20000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.57560269e+05 1.70000000e+01
 6.32533714e+04],[1.]
[6.71628206e+04 1.93748953e+04 2.40000000e+01 0.00000000e+00
 1.70000000e+01 6.00000000e+00 2.45719993e+05 2.00000000e+01
 1.32787753e+04],[0.]
[1.06339835e+05 0.00000000e+00 5.50000000e+01 0.00000000e+00
 1.10000000e+01 0.00000000e+00 5.98282748e+05 1.60000000e+01
 3.36264521e+05],[1.]
[1.14273690e+05 0.00000000e+00 4.30000000e+01 0.00000000e+00
 1.90000000e+01 3.00000000e+00 4.65777044e+05 1.80000000e+01
 4.33395506e+05],[1.]
[1.28130501e+05 0.00000000e+00 2.70000000e+01 0.00000000e+00
 1.60000000e+01 8.00000000e+00 1.09321661e+05 7.00000000e+00
 1.33441970e+05],[0.]
[8.80461577e+04 0.00000000e+00 7.20000000e+01 1.00000000e+00
 1.60000000e+01 6.00000000e+00 3.80087897e+05 2.90000000e+01
 3.34526699e+05],[0.]
[3.99252603e+04 4.18941549e+04 3.10000000e+01 3.00000000e+00
 1.70000000e+01 0.00000000e+00 1.30648327e+06 1.20000000e+01
 4.34106566e+05],[0.]
[9.56302961e+04 0.00000000e+00 6.70000000e+01 3.00000000e+00
 6.00000000e+00 0.00000000e+00 8.96977542e+05 1.00000000e+01
 4.56397205e+04],[0.]
[8.88071536e+04 0.00000000e+00 5.10000000e+01 2.00000000e+00
 1.50000000e+01 2.00000000e+00 7.11552419e+05 1.30000000e+01
 4.26808351e+04],[1.]
[7.00395640e+04 1.47866285e+04 6.30000000e+01 1.00000000e+00
 3.00000000e+00 3.00000000e+00 7.03496329e+05 3.00000000e+00
 3.74872039e+05],[0.]
[8.71006306e+04 0.00000000e+00 7.20000000e+01 0.00000000e+00
 1.20000000e+01 4.00000000e+00 4.69290488e+05 2.90000000e+01
 6.21093107e+04],[0.]
[5.62458726e+04 2.63795062e+04 7.90000000e+01 1.00000000e+00
 4.00000000e+00 3.00000000e+00 3.36837721e+05 1.30000000e+01
 4.38940225e+05],[0.]
[1.25193370e+05 0.00000000e+00 5.30000000e+01 2.00000000e+00
 1.20000000e+01 3.00000000e+00 5.60606916e+05 1.40000000e+01
 7.35880327e+04],[1.]
[1.02928589e+05 0.00000000e+00 8.00000000e+01 3.00000000e+00
 1.00000000e+01 8.00000000e+00 1.24052853e+05 4.00000000e+00
 3.58253494e+05],[0.]
[1.30267855e+05 0.00000000e+00 2.10000000e+01 2.00000000e+00
 6.00000000e+00 7.00000000e+00 1.93068451e+05 1.30000000e+01
 3.06108559e+05],[0.]
[1.31249516e+05 0.00000000e+00 5.70000000e+01 1.00000000e+00
 7.00000000e+00 6.00000000e+00 2.59094037e+05 1.60000000e+01
 4.26950171e+04],[1.]
[3.23622509e+04 2.83206307e+04 2.30000000e+01 0.00000000e+00
 3.00000000e+00 1.00000000e+00 5.47856624e+05 1.20000000e+01
 4.75351354e+05],[0.]
[3.99395665e+04 5.79280946e+04 2.70000000e+01 4.00000000e+00
 1.30000000e+01 7.00000000e+00 2.65932262e+05 1.30000000e+01
 2.90225487e+05],[0.]
[3.39651658e+04 7.49416643e+04 6.60000000e+01 3.00000000e+00
 1.70000000e+01 4.00000000e+00 4.33966479e+05 3.00000000e+00
 1.78300743e+05],[0.]
[9.27731829e+04 0.00000000e+00 6.20000000e+01 0.00000000e+00
 1.00000000e+00 7.00000000e+00 2.90313579e+05 1.20000000e+01
 3.49602932e+05],[0.]
[1.25426732e+05 0.00000000e+00 4.00000000e+01 3.00000000e+00
 8.00000000e+00 2.00000000e+00 6.58630919e+05 2.20000000e+01
 5.80643895e+04],[1.]
[7.70250202e+04 0.00000000e+00 4.00000000e+01 3.00000000e+00
 1.00000000e+00 8.00000000e+00 1.28522564e+05 1.30000000e+01
 1.33608014e+05],[1.]
[9.33055118e+04 0.00000000e+00 4.80000000e+01 0.00000000e+00
 0.00000000e+00 5.00000000e+00 3.46308628e+05 1.30000000e+01
 4.31755150e+05],[1.]
[1.22587850e+05 0.00000000e+00 6.30000000e+01 4.00000000e+00
 4.00000000e+00 0.00000000e+00 9.99377932e+05 1.00000000e+01
 1.71500383e+05],[0.]
[5.85982437e+04 5.78561426e+04 3.70000000e+01 3.00000000e+00
 1.40000000e+01 3.00000000e+00 6.03527013e+05 1.50000000e+01
 3.12267485e+05],[0.]
[9.85642838e+04 0.00000000e+00 4.70000000e+01 3.00000000e+00
 1.90000000e+01 4.00000000e+00 4.87599528e+05 2.70000000e+01
 1.27778789e+05],[1.]
[1.36405405e+05 0.00000000e+00 3.20000000e+01 4.00000000e+00
 1.80000000e+01 3.00000000e+00 6.21233126e+05 1.50000000e+01
 3.83475266e+05],[0.]
[9.25976484e+04 0.00000000e+00 5.10000000e+01 1.00000000e+00
 9.00000000e+00 3.00000000e+00 4.98910947e+05 2.50000000e+01
 4.44343904e+05],[1.]
[2.55050608e+04 3.97613758e+04 4.10000000e+01 3.00000000e+00
 8.00000000e+00 1.00000000e+00 1.17373220e+06 6.00000000e+00
 1.18588320e+05],[1.]
[1.26063135e+05 0.00000000e+00 5.40000000e+01 0.00000000e+00
 1.50000000e+01 8.00000000e+00 6.22262821e+04 5.00000000e+00
 2.36892292e+05],[1.]
[6.75979947e+04 7.32923946e+04 6.20000000e+01 3.00000000e+00
 6.00000000e+00 0.00000000e+00 5.18585837e+05 2.30000000e+01
 3.03021716e+05],[0.]
[1.13680072e+05 0.00000000e+00 2.30000000e+01 2.00000000e+00
 1.00000000e+00 8.00000000e+00 8.44592477e+04 2.70000000e+01
 4.45212494e+05],[0.]
[1.16114205e+05 0.00000000e+00 2.40000000e+01 3.00000000e+00
 1.10000000e+01 7.00000000e+00 2.74531539e+05 2.60000000e+01
 3.64717153e+05],[0.]
[1.47187425e+05 0.00000000e+00 2.70000000e+01 2.00000000e+00
 1.90000000e+01 8.00000000e+00 1.05016327e+05 9.00000000e+00
 2.15771258e+05],[0.]
[5.01634275e+04 8.19479822e+04 4.00000000e+01 2.00000000e+00
 2.00000000e+00 8.00000000e+00 1.01904870e+05 3.00000000e+01
 3.12218591e+04],[1.]
[4.23443784e+04 4.11447333e+04 2.90000000e+01 4.00000000e+00
 1.00000000e+00 8.00000000e+00 1.47819157e+05 9.00000000e+00
 7.84529247e+04],[0.]
[8.59484422e+04 0.00000000e+00 4.70000000e+01 4.00000000e+00
 1.60000000e+01 7.00000000e+00 1.68785448e+05 2.70000000e+01
 6.28231120e+04],[1.]
[1.32255854e+05 0.00000000e+00 6.20000000e+01 0.00000000e+00
 1.80000000e+01 7.00000000e+00 1.15565736e+05 1.30000000e+01
 4.14933605e+04],[0.]
[2.32581635e+04 1.62280561e+04 4.80000000e+01 2.00000000e+00
 1.10000000e+01 1.00000000e+00 7.29907668e+05 1.00000000e+00
 4.94300735e+05],[1.]
[1.40006888e+05 0.00000000e+00 5.10000000e+01 0.00000000e+00
 2.00000000e+00 7.00000000e+00 2.21700345e+05 2.80000000e+01
 1.07711445e+05],[1.]
[3.09979065e+04 3.13655647e+04 4.80000000e+01 0.00000000e+00
 1.70000000e+01 7.00000000e+00 2.68762582e+05 4.00000000e+00
 4.10738410e+05],[1.]
[1.26739350e+05 0.00000000e+00 3.60000000e+01 4.00000000e+00
 4.00000000e+00 8.00000000e+00 1.01414959e+05 2.00000000e+01
 8.32268935e+04],[0.]
[6.15155860e+04 5.51350401e+04 4.60000000e+01 4.00000000e+00
 1.80000000e+01 2.00000000e+00 9.66827036e+05 5.00000000e+00
 1.83603387e+05],[1.]
[1.26887038e+05 0.00000000e+00 5.50000000e+01 0.00000000e+00
 7.00000000e+00 7.00000000e+00 2.42976549e+05 4.00000000e+00
 3.37892420e+05],[1.]
[1.23949928e+05 0.00000000e+00 6.70000000e+01 0.00000000e+00
 1.30000000e+01 5.00000000e+00 4.83558959e+05 1.50000000e+01
 1.97401074e+05],[0.]
[7.61460043e+04 0.00000000e+00 4.90000000e+01 1.00000000e+00
 5.00000000e+00 4.00000000e+00 7.16501141e+05 2.60000000e+01
 2.74782201e+05],[1.]
[1.46411865e+05 0.00000000e+00 7.30000000e+01 3.00000000e+00
 7.00000000e+00 3.00000000e+00 6.66196119e+05 1.90000000e+01
 2.25697705e+03],[0.]
[6.68033445e+04 8.23724190e+04 3.10000000e+01 4.00000000e+00
 9.00000000e+00 0.00000000e+00 9.99692262e+05 2.00000000e+01
 3.70491777e+05],[0.]
[1.29453306e+05 0.00000000e+00 7.30000000e+01 1.00000000e+00
 1.00000000e+00 5.00000000e+00 2.28584431e+05 2.00000000e+00
 3.30953982e+05],[0.]
[1.36187138e+05 0.00000000e+00 3.60000000e+01 0.00000000e+00
 1.10000000e+01 7.00000000e+00 2.81867238e+05 6.00000000e+00
 2.92412024e+05],[0.]
[6.16234810e+04 5.51764201e+04 3.20000000e+01 4.00000000e+00
 1.10000000e+01 1.00000000e+00 6.29958737e+05 2.20000000e+01
 2.92935895e+05],[0.]
[3.25371152e+04 5.04198380e+04 6.50000000e+01 3.00000000e+00
 2.00000000e+00 6.00000000e+00 1.59021903e+05 2.00000000e+00
 4.98915292e+05],[0.]
[1.45891684e+05 0.00000000e+00 7.20000000e+01 4.00000000e+00
 7.00000000e+00 8.00000000e+00 1.43652768e+05 7.00000000e+00
 3.59467592e+05],[0.]
[8.28965295e+04 0.00000000e+00 7.60000000e+01 0.00000000e+00
 5.00000000e+00 5.00000000e+00 2.05328927e+05 1.80000000e+01
 4.26557658e+05],[0.]
[6.83301054e+04 5.48102267e+04 7.10000000e+01 3.00000000e+00
 9.00000000e+00 5.00000000e+00 3.48271339e+05 2.00000000e+01
 1.55395769e+05],[0.]
[3.36765461e+04 1.40264610e+04 5.90000000e+01 4.00000000e+00
 1.80000000e+01 4.00000000e+00 5.86816866e+05 5.00000000e+00
 3.12124383e+05],[1.]
[5.09785197e+04 1.88986712e+04 6.10000000e+01 3.00000000e+00
 1.40000000e+01 4.00000000e+00 2.78930649e+05 9.00000000e+00
 3.85755826e+05],[0.]
[5.22405270e+04 1.14809823e+04 5.80000000e+01 2.00000000e+00
 1.80000000e+01 5.00000000e+00 3.73956444e+05 2.00000000e+01
 2.73672976e+05],[1.]
[1.08912365e+05 0.00000000e+00 2.00000000e+01 1.00000000e+00
 2.00000000e+00 3.00000000e+00 3.64152413e+05 2.90000000e+01
 1.55736914e+05],[0.]
[1.01876801e+05 0.00000000e+00 7.10000000e+01 1.00000000e+00
 2.00000000e+00 7.00000000e+00 2.06044957e+05 8.00000000e+00
 1.04267778e+05],[0.]
[1.23589079e+05 0.00000000e+00 8.00000000e+01 0.00000000e+00
 1.80000000e+01 5.00000000e+00 2.33498419e+05 2.60000000e+01
 2.45077691e+05],[0.]
[1.28540494e+05 0.00000000e+00 4.40000000e+01 3.00000000e+00
 7.00000000e+00 0.00000000e+00 9.89968629e+05 2.80000000e+01
 2.86530460e+05],[1.]
[1.05494287e+05 0.00000000e+00 2.30000000e+01 2.00000000e+00
 1.70000000e+01 7.00000000e+00 2.96869799e+05 1.00000000e+01
 2.46813864e+05],[0.]
[1.28991714e+05 0.00000000e+00 3.60000000e+01 4.00000000e+00
 2.00000000e+00 1.00000000e+00 1.15305986e+06 2.70000000e+01
 3.59054661e+05],[0.]
[1.07191368e+05 0.00000000e+00 4.20000000e+01 1.00000000e+00
 1.50000000e+01 3.00000000e+00 3.55393275e+05 2.70000000e+01
 2.94160480e+05],[1.]
